,Label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
40,1,0.9177068560874002,-0.37783816860949226,0.31316550685785643,-0.29003610778810224,0.09187909698322881,0.10918746450260136,0.12104404077905578,-0.06832950318200609,0.0024446061977449482,-0.027572790616615824,-0.06707495207487257,-0.026193896712316953,0.047091437537933475,0.0197591504035489,0.027130353940718756,-0.06815006027640545,0.0366713221371529
41,1,0.795145766613631,-0.031022307589580658,0.40598630996992313,-0.30470978348005884,0.7332804765861396,0.016995367334170307,-0.03723542478530176,0.01385785424521024,-0.06406720587225381,-0.07947050657101645,0.08222612571326962,0.06685037494021805,-0.03783287442978296,-0.012047917250270795,0.05253044374374054,-0.049994375253562415,-0.048132760252218146
42,1,1.2300844611258943,0.2088998342842121,0.15299535179141877,-0.3461050567199671,0.4646194139072151,0.1578680439494891,-0.019094359101763093,-0.09509822312388695,-0.006752268631427616,0.1394847227783512,-0.09892547151960379,0.08764267866133196,-0.030087099517611144,-0.1230119221081276,-0.15355608737387058,-0.03719700844712025,-0.07860677857990833
43,1,1.5034299539759475,-0.15957509371926193,0.47885104563767883,-0.5163878145189427,0.32484539712480126,0.022268963331599684,-0.03759585205639909,-0.06495737472296054,-0.07720129633292783,-0.048553381117160836,-0.027685484282864974,-0.0038554311753214187,0.09773937504055426,-0.024915266243577698,-0.2010126193684325,0.04243715330507481,0.021481486393210916
44,1,-0.33098051977666965,0.0047624321816199435,-0.037775903323748174,-0.22412464872331694,0.049064306789965886,0.00448446171357486,0.04697705788696388,-0.11131159923563771,0.049629941922575714,-0.038364313797678976,0.07541262782956619,-0.04571765649254287,0.00017502436787899254,0.0374587165394654,0.00927332469386743,-0.005689525973893218,-0.009805346974239642
45,1,0.9165937434222878,0.38562944000815813,-0.0426008059292717,-0.12585265727656772,0.1842449586122778,0.3787672072884538,0.019748183663028294,-0.14874564428816214,0.10455991059638335,0.06152851094062667,0.008759723680828476,0.06106653194012939,-0.061839436635873934,-0.033532629759732153,-0.07544868638167561,0.011631696623110475,-0.04882376479145269
46,1,0.586643613234208,-0.197182776042158,0.09766960849944442,0.06316885751296691,0.13134696037567167,0.19879559420937182,-0.1862101705979571,0.008889924189252692,-0.08888348610945297,0.09371892477013759,-0.01650866069219572,0.0117965367190383,-0.015741138724212275,0.00511832141731423,0.04628548629499612,-0.014784199463215016,-0.05868241417107242
47,1,0.2221199198489067,0.1395990695198495,0.2853409569467733,-0.2991673842307982,0.10822049579247375,0.04792524279278262,-0.040608903868822675,0.023544955630914344,-0.16121592506933777,-0.008174675860304128,-0.016143423686181237,-0.02824256279564924,0.0389975932155796,0.04959168813613369,0.03863696771113534,0.02529515290455833,-0.014539439133453774
48,1,1.1288190494250754,-0.1493004819155082,0.3506089877813762,-0.4613236974013335,0.024320999304033468,0.07425343975837688,-0.06944577153422644,-0.07012232212306023,0.07445026161353348,0.019029505452163798,-0.08914113953331439,-0.019708424408247403,0.05291565230384811,0.0599700381793203,-0.1107800301265505,0.020305541734882575,0.006018002653111663
49,1,1.1423976704964955,-0.3136301423014514,0.23680344568012285,-0.47061956989787573,0.1916427347457575,0.08062252825455965,-0.023990250425151013,-0.05439743152628271,-0.006960015523134827,0.020262619429124305,0.030372950009446894,-0.15855154654367629,0.1081142869577717,-0.05501455908484458,-0.19826845806938653,-0.001985934915691037,0.03554032710963975
50,1,0.8506742323286021,0.25563197793602893,-0.10960865964055502,0.10581756575328707,0.1771133178841517,0.09471169317102629,0.04988940482918702,0.07736726474206213,0.09713813518697284,0.11441607490198043,0.19812122123054504,-0.11160720177566438,-0.017028237755915568,0.027053232217055263,-0.07201959647437747,0.012491648679681088,-0.10777939321805767
51,1,0.3610040174165108,-0.015191012317135254,0.1223667890918065,-0.033220591377157035,0.003869215754717526,0.1222457001500029,-0.10723971705273229,0.36140013893129336,-0.010731877932594122,0.0032145276648901104,0.05249186633734589,0.04219857221305091,-0.0021407480136116045,0.07403555240529083,-0.050429499176211076,0.053067413640363305,-9.33542306096257e-05
52,1,0.5979515272763821,-0.2726466359230019,0.20046391018008794,-0.08387694103257015,-0.08330760369103776,-0.10661341164757872,0.19746793695632653,-0.050993582669281744,-0.01003320989441162,0.0832337316855178,-0.008464133996041021,-0.17855773198003366,0.02731125351764563,0.034923845080227285,-0.03875294068509388,0.033708265539488476,0.005147075694922437
53,1,0.848960978654347,-0.34498364338961607,-0.009858960469781705,-0.08814508541727148,0.03306876398786814,0.16709610629614657,-0.036701633871350677,-0.07727079161944272,0.0855161696774332,0.05078293564136814,0.2696667483778779,0.176422956717218,0.01273224442074941,-0.045753556076910507,-0.16876647698703504,-0.0597096630660886,-0.014222423462801987
54,1,1.0051127293215263,0.7826433724561377,0.05319009263694272,-0.15139703059504528,0.21759519163210497,0.21814488855054334,0.023923960948721883,-0.0982239990382821,-0.013067675276713491,0.3113784719278114,-0.05991699188727102,-0.0806469691064786,-0.05804490977860078,-0.02656766152655638,-0.01511829790912404,0.05027599612439033,0.06556636484603383
55,1,0.9724810219227239,-0.05058159700667902,0.2922921839356288,-0.20795403398639262,-0.0037515183249037447,0.149604635903612,-0.14275036494668356,-0.11778764900597767,-0.06798304552059221,0.06060964609958438,-0.18359722415492416,0.08555437816770191,2.251391341796296e-05,0.09317532720094175,-0.01727139370908621,0.00021333125079272365,-0.03916162985638867
56,1,1.078077502088596,0.3798619077332888,0.17200100038415955,-0.020700451616245032,0.24999364280348557,-0.054698997087304434,0.15583772056724202,0.040752053474389274,-0.1009905472496785,-0.03871508432508769,-0.14498374270603123,0.0563699446930129,-0.007659263983933001,0.1039889933219081,0.052737785017786414,-0.020827534343583493,-0.008986666342584675
57,1,0.5531084890996287,-0.3052501529177925,0.19989210061418716,-0.4082906308978932,0.22538435883671906,0.20153825608536632,0.026616893721288944,-0.1364150262607496,-0.09777084337458865,-0.080617990039999,-0.038844763211111154,0.10309298209559653,0.03823983267379271,-0.08108119702308757,-0.0030315953918070874,-0.0001016496833959164,0.033745175355476574
58,1,1.0946392921974186,-0.24261462762757857,0.11366029280815558,-0.1861743842899146,0.3162612995836485,0.13658565399580216,0.035589003482821874,-0.1143297511748632,-0.08659834530358873,-0.03792177328743869,-0.023343032982166632,0.16021558738978672,0.07544247769891749,-0.028387294137826515,-0.10949110448506334,-0.08231479252005668,-0.03714182877898772
59,1,1.8681915338680029,-0.3093941430354849,0.048549386773588755,0.2673784080475363,0.42093716016886334,-0.03104555695800078,-0.040968649069512766,-0.1947083713911343,0.034156674870462325,0.06773975878135703,-0.08906491482862225,0.1870130492091823,0.9780910412735433,-0.10704682376495174,-0.14894055624221764,-0.08262576805661104,-0.49821779023968915
60,1,0.6891170631314095,0.3663563597496233,0.1649722463349383,-0.23183768828524576,0.4882125866107944,0.061810585706205054,0.002910076836233369,-0.0032691169481490153,-0.06234626338988556,-0.07535511637085861,-0.010188528150207404,0.02340611039411626,-0.022929188123989315,-0.0024006131707875536,0.02552480877640217,-0.006426027352059243,-0.04206726658659747
61,1,0.7925175914635831,-0.049428606452505595,-0.04414439285093066,-0.009554005899847411,-0.1248429283025995,-0.12364429287199379,-0.07652204504359765,-0.10000301835754423,-0.0764948918335392,-0.09275111467356002,-0.03340433787513667,0.16300452130643614,0.03210677792239825,0.0874810915789847,0.037507509556732065,-0.0645584116821804,0.00643306848435065
62,1,1.2934817324993588,0.4329594282826261,-0.028774573590155672,0.24758346250036517,0.36987525872902816,0.13317984103365277,0.1325316155466151,-0.1853705548962549,-0.06946058405400443,0.1128055151903185,-0.010343720361480024,0.17220745592137546,-0.005770175820125792,0.0022861163790619896,-0.009082001186925572,-0.0035822612129021904,-0.047435850668914814
63,1,0.9897647874620482,0.32650752603830696,0.18302719108513466,-0.1883019815192791,0.17103184459371754,0.12030655222894303,0.09120377806226501,0.05501007096289638,-0.15941512689271822,0.11458555183822533,-0.028658838480357465,0.05443589300982864,-0.01387425764168217,0.01101930276697926,-0.12004472696374724,0.055397260690119,-0.04666604570371955
64,1,0.9985116314285021,0.12798704861531887,0.07013880379240776,-0.19610466241551266,0.34922529239448685,0.23306914785922064,-0.024785709590823792,0.2808520607745404,-0.16990585487416754,0.07171568401718038,0.07439157786395312,-0.10602028754911984,0.05470305053219533,0.04244228981072576,-0.057581691531088726,-0.005066467065002513,0.03279240441248743
65,1,1.086902383274124,0.739964254099856,0.003758295016390448,-0.08720996003916355,0.2239630947349766,0.20803887065245116,0.11035698823450493,-0.12184171835409867,-0.05441737751220348,0.27231401298814323,-0.0745553416282838,-0.06862755178345072,-0.05673322757187832,-0.014345784254532095,-0.008583788019282224,0.01536581950915013,0.073528980462944
66,1,1.1136738058325557,-0.00978233741586693,0.26983378465295027,-0.28599905169297213,0.1134602629216256,0.19044955824689164,-0.09366419492739893,-0.14957064269406137,-0.05563467988579833,0.07896416941213694,-0.11525552269293779,0.0666592454531349,0.003913634925245248,0.051582019129802266,-0.02803167414053989,-0.031354337887602224,-0.0570276170999879
67,1,0.8706738643433832,-0.07408389136907072,0.015377240899514052,-0.06502553043224094,-0.10710573343955002,-0.15118646476746112,0.0011924746959472855,-0.09381236953366981,-0.0576639627052552,-0.11097695059123484,0.09943191292923777,0.16394177844226732,0.028374950238041752,0.029331197183484276,0.05945215608702695,-0.08185952189783033,0.012909561820776268
68,1,0.7479865311028663,-0.22199999012800148,0.049505775372057734,-0.08209954759357568,-0.15013498647225318,-0.061581881026727486,0.01837782025883815,-0.082504716547653,-0.09348409906024949,0.07407479020551115,-0.1448544864699261,0.12726331862688706,0.12991855865956475,0.09572893793504071,-0.0534900712400652,0.045984722137863476,-0.0566077998176928
69,1,0.990264519466674,-0.03086309203644689,-0.0644470250041487,-0.12745839621620675,-0.11350001012739841,0.22965328610708816,0.03552052711945041,0.24747478864666203,-0.2477804633845436,-0.015735048204944462,-0.07342967696778649,0.15534885529248038,0.12862954122048922,0.1281622308079902,-0.02815121619798078,-0.06381080605556752,0.023891421623647078
70,1,1.0597720662120382,-0.012207176016383289,0.06325069401849472,0.14259117454011622,-0.07224218441250387,-0.05937608552383334,0.11356335359182042,-0.11504168448352087,-0.09041395934524732,-0.03918633654263427,0.05264798361021478,0.02406864318082553,0.008786975116038384,0.04644793215174688,-0.123884614612906,-0.009438286969288383,-0.04034482725956318
71,1,0.7205087132155872,-0.18291094213146103,-0.0733928076712843,-0.06806123976996067,0.07528181544028602,0.2100559123285438,-0.05389207844281189,-0.10118861858903846,-0.03787494215041724,0.07450214671451262,0.12944931577888535,0.043118619517860335,-0.006254811410576887,-0.09431040853423124,-0.1645838175088026,-0.015104196266483913,-0.025759093928312923
72,1,0.6998566419397833,0.7693956761307928,-0.14642013255895592,0.19202324428014453,0.14139805320614482,0.14511982137769314,0.13702610050736125,-0.2523547338213144,-0.060748327857063404,0.07624374363585724,0.06711958086822911,0.14271653043693666,-0.10498841670643905,0.15396022515001495,0.11217483588151866,-0.04285036995705996,0.03940261511444598
73,1,0.9747715461744999,0.3714906902438811,-0.2288559828936837,0.12099999570564106,0.21787612170400003,0.16745187268524855,0.009509917771782034,-0.059581385826627316,-0.08743141317970432,0.19619527685711677,-0.06152942874930926,-0.14994180957592737,0.004901165992650377,-0.01994503262837214,-0.06314054364996925,-0.018061992445513216,0.02174780058087034
74,1,0.4216266079612424,0.14355931444872563,0.5001106387072565,-0.017822813865537888,-0.14929518367589598,0.03128522731841679,0.14874429140401174,-0.005827081990370433,0.034429698552915014,-0.05968512944904182,0.1388234731573124,0.01781943596753585,0.0066448624693839055,0.18596307586553093,0.03939846093772941,0.035182980846853736,-0.016973950319956417
75,1,0.6607283232296158,0.13002404871721582,-0.05951965466443384,-0.30628402461379006,0.0767973850067456,-0.03558344025437874,0.009599459000275465,-0.16480390297262706,-0.18575212684482162,-0.015745373424942956,-0.2599336581804957,0.027244027474102477,0.07139107495203371,0.17152981476476561,0.008813721293368304,-0.04633754308505564,0.019350346160863157
76,1,0.4477863088329854,0.03858685346657988,0.15232749332631956,-0.2506266982774738,0.3061843952182556,0.07702989269356682,0.016306141316692092,0.06458706445457349,-0.06545329533374468,0.0225805472552534,0.021507859415010253,0.035516896544864444,-0.003966053264932204,0.023667572693078443,-0.03699068137029964,0.029244169762073367,-0.020918888312568537
77,1,0.3743258449447619,-0.03277428097028866,0.17623630911740654,-0.14428364944529268,-0.022353734182528843,-0.030574667908419666,0.024996307529588407,-0.06684252564012781,-0.11073864547064266,0.05336708001780167,0.050099875938344106,-0.0022180152468509245,-0.011402421542704053,0.017588973788879206,-0.05846323035595596,0.06235757343526132,-0.012644642989385285
78,1,0.004818120162743836,-0.09318840041742472,-0.01158516892648707,-0.1544544661682985,0.11816467642437,-0.07169227779494632,-0.1258586093683683,0.040267145957792176,-0.002426749192530905,-0.023416523297167015,0.02542891608739581,-0.05339297167780254,-0.00725027553668791,0.0394825297326959,0.07713809884271962,-0.004008905288743753,-0.00019189829567299187
79,1,1.1771285205926698,-0.4400543836267777,0.023554917156155958,0.15319659447053563,0.05909556764398592,-0.056177258430604275,-0.08161593260827871,0.046648799721005295,-0.06423136847123041,0.047260835096680644,0.06720389137705159,-0.03418710883737288,0.1971785877096155,0.06330992893394245,-0.18910651933513495,-0.06188776652692249,-0.05200890295273534
80,1,0.28502583960062106,-0.030154109933056047,-0.0727315956690682,-0.3280361794363238,0.07703529810689652,-0.017593848306110268,-0.039502407602823815,-0.06917146115507339,0.041092930557008314,-0.08765039013302481,-0.0017394042409787911,-0.020415472359597453,0.02232365216132568,0.026494569122473867,0.047017570952011783,-0.05932877357455563,0.04020207692895217
81,1,0.3280104856865407,0.12958416025325156,0.425126688793266,-0.39815530757629475,0.1451318774559993,-0.016285698126399715,-0.028105719736161435,0.0010100979822775006,-0.06563291341164867,0.012510162441612266,-0.10971589630065455,0.0037217535293018605,0.0414395144629576,0.02033997026165015,0.09507229291881426,0.07270482479261314,-0.04633183940721982
82,1,0.21863945574897994,-0.13309224315857576,0.04081947011933869,-0.30957320599252935,0.21839871259507843,-0.07766095643597638,0.03703872477290529,0.024624263724680094,-0.05692141688278606,-0.03679037641379884,0.100901536245734,-0.09972136365806229,0.023724980936620926,-0.007440331139442877,0.0823849450803292,-0.026860131007431856,0.02046794416950167
